"DirectedMovieId";"DirectorId";"MovieId"
29506;4148;29506
29507;14808;29507
29508;4410;29508
29509;14809;29509
29510;14810;29510
29511;14811;29511
29512;14812;29512
29513;3668;29513
29514;14813;29514
29515;12204;29515
29516;7538;29516
29517;6002;29517
29518;14814;29518
29519;14815;29519
29520;9406;29520
29521;12192;29521
29522;14816;29522
29523;1985;29523
29524;14817;29524
29525;14818;29525
29526;14819;29526
29527;4100;29527
29528;13158;29528
29529;10710;29529
29530;14820;29530
29531;966;29531
29532;6312;29532
29533;2240;29533
29534;11521;29534
29535;14821;29535
29536;5434;29536
29537;9385;29537
29538;3686;29538
29539;5999;29539
29540;14822;29540
29541;14823;29541
29542;2504;29542
29543;14824;29543
29544;7645;29544
29545;5772;29545
29546;1882;29546
29547;14825;29547
29548;378;29548
29549;12943;29549
29550;14826;29550
29551;8851;29551
29552;4671;29552
29553;14827;29553
29554;14828;29554
29555;2125;29555
29556;14829;29556
29557;8069;29557
29558;14830;29558
29559;14831;29559
29560;9038;29560
29561;14832;29561
29562;13565;29562
29563;929;29563
29564;7104;29564
29565;7717;29565
29566;6885;29566
29567;8282;29567
29568;14833;29568
29569;14834;29569
29570;2017;29570
29571;14835;29571
29572;14836;29572
29573;14837;29573
29574;7292;29574
29575;14838;29575
29576;8562;29576
29577;14839;29577
29578;3757;29578
29579;14840;29579
29580;14841;29580
29581;14842;29581
29582;7913;29582
29583;14843;29583
29584;14844;29584
29585;7593;29585
29586;14845;29586
29587;14846;29587
29588;14103;29588
29589;14847;29589
29590;10160;29590
29591;9037;29591
29592;3651;29592
29593;14848;29593
29594;4496;29594
29595;3296;29595
29596;14849;29596
29597;14850;29597
29598;14851;29598
29599;14852;29599
29600;14853;29600
29601;11936;29601
29602;10057;29602
29603;14854;29603
29604;11926;29604
29605;12059;29605
29606;4910;29606
29607;14855;29607
29608;14856;29608
29609;5374;29609
29610;8652;29610
29611;2952;29611
29612;14857;29612
29613;9169;29613
29614;4243;29614
29615;5030;29615
29616;4492;29616
29617;14858;29617
29618;14859;29618
29619;14860;29619
29620;14861;29620
29621;6127;29621
29622;5758;29622
29623;14862;29623
29624;14863;29624
29625;8633;29625
29626;12055;29626
29627;14864;29627
29628;3494;29628
29629;3910;29629
29630;14865;29630
29631;14866;29631
29632;14867;29632
29633;3342;29633
29634;2161;29634
29635;14868;29635
29636;7284;29636
29637;1948;29637
29638;14869;29638
29639;7208;29639
29640;2839;29640
29641;11976;29641
29642;14870;29642
29643;14871;29643
29644;14872;29644
29645;14873;29645
29646;14874;29646
29647;5304;29647
29648;6085;29648
29649;14875;29649
29650;2391;29650
29651;14876;29651
29652;12401;29652
29653;4556;29653
29654;5126;29654
29655;14877;29655
29656;5027;29656
29657;14878;29657
29658;13421;29658
29659;14879;29659
29660;230;29660
29661;10505;29661
29662;14602;29662
29663;14880;29663
29664;14881;29664
29665;4051;29665
29666;14882;29666
29667;14883;29667
29668;3641;29668
29669;12133;29669
29670;3626;29670
29671;14884;29671
29672;14885;29672
29673;14886;29673
29674;5767;29674
29675;6276;29675
29676;5126;29676
29677;14887;29677
29678;14888;29678
29679;14889;29679
29680;14890;29680
29681;7673;29681
29682;14891;29682
29683;14892;29683
29684;14893;29684
29685;1491;29685
29686;14894;29686
29687;14895;29687
29688;14896;29688
29689;14897;29689
29690;1862;29690
29691;14898;29691
29692;2781;29692
29693;14899;29693
29694;6837;29694
29695;14900;29695
29696;11158;29696
29697;14901;29697
29698;3123;29698
29699;14902;29699
29700;11600;29700
29701;2498;29701
29702;14903;29702
29703;14904;29703
29704;14905;29704
29705;14906;29705
29706;9219;29706
29707;14907;29707
29708;6725;29708
29709;14908;29709
29710;14909;29710
29711;14910;29711
29712;14911;29712
29713;14912;29713
29714;14913;29714
29715;14914;29715
29716;14915;29716
29717;14916;29717
29718;2150;29718
29719;11894;29719
29720;14917;29720
29721;9682;29721
29722;3375;29722
29723;5981;29723
29724;5998;29724
29725;14918;29725
29726;6334;29726
29727;14919;29727
29728;14920;29728
29729;11071;29729
29730;14921;29730
29731;14922;29731
29732;12105;29732
29733;11010;29733
29734;14923;29734
29735;14924;29735
29736;2744;29736
29737;14925;29737
29738;6361;29738
29739;2203;29739
29740;14926;29740
29741;8479;29741
29742;14927;29742
29743;14928;29743
29744;8769;29744
29745;14929;29745
29746;9780;29746
29747;14930;29747
29748;9911;29748
29749;14931;29749
29750;2125;29750
29751;1907;29751
29752;1517;29752
29753;7854;29753
29754;6044;29754
29755;14932;29755
29756;14933;29756
29757;14934;29757
29758;14935;29758
29759;13295;29759
29760;14651;29760
29761;8728;29761
29762;14936;29762
29763;14937;29763
29764;11300;29764
29765;14938;29765
29766;4732;29766
29767;11923;29767
29768;11282;29768
29769;14939;29769
29770;6688;29770
29771;14940;29771
29772;13905;29772
29773;7688;29773
29774;14267;29774
29775;6465;29775
29776;14941;29776
29777;8639;29777
29778;14942;29778
29779;14943;29779
29780;14944;29780
29781;14945;29781
29782;6752;29782
29783;14946;29783
29784;14947;29784
29785;10008;29785
29786;809;29786
29787;14948;29787
29788;954;29788
29789;14949;29789
29790;4266;29790
29791;14950;29791
29792;14951;29792
29793;14952;29793
29794;1009;29794
29795;7782;29795
29796;14953;29796
29797;6219;29797
29798;14954;29798
29799;14955;29799
29800;5158;29800
29801;10523;29801
29802;7119;29802
29803;7559;29803
29804;11867;29804
29805;5532;29805
29806;14956;29806
29807;9799;29807
29808;14957;29808
29809;14958;29809
29810;14959;29810
29811;8878;29811
29812;14960;29812
29813;14961;29813
29814;14962;29814
29815;11263;29815
29816;3488;29816
29817;8194;29817
29818;14963;29818
29819;6717;29819
29820;4566;29820
29821;14964;29821
29822;14965;29822
29823;10919;29823
29824;14966;29824
29825;14967;29825
29826;14968;29826
29827;14969;29827
29828;3561;29828
29829;2486;29829
29830;11041;29830
29831;12719;29831
29832;5236;29832
29833;14970;29833
29834;14971;29834
29835;6767;29835
29836;1674;29836
29837;7839;29837
29838;10024;29838
29839;8742;29839
29840;3177;29840
29841;7896;29841
29842;8356;29842
29843;14972;29843
29844;14973;29844
29845;3669;29845
29846;14974;29846
29847;14975;29847
29848;10497;29848
29849;14976;29849
29850;14977;29850
29851;14978;29851
29852;14979;29852
29853;14980;29853
29854;14981;29854
29855;10647;29855
29856;10586;29856
29857;7444;29857
29858;14982;29858
29859;14983;29859
29860;14984;29860
29861;14985;29861
29862;14986;29862
29863;9169;29863
29864;5700;29864
29865;11313;29865
29866;14987;29866
29867;14988;29867
29868;14989;29868
29869;9108;29869
29870;3133;29870
29871;14990;29871
29872;14991;29872
29873;7500;29873
29874;14992;29874
29875;9277;29875
29876;12943;29876
29877;14993;29877
29878;14597;29878
29879;14994;29879
29880;809;29880
29881;5709;29881
29882;14995;29882
29883;14996;29883
29884;12970;29884
29885;1882;29885
29886;9780;29886
29887;12462;29887
29888;6773;29888
29889;14997;29889
29890;11774;29890
29891;12049;29891
29892;14998;29892
29893;14999;29893
29894;10919;29894
29895;3452;29895
29896;3785;29896
29897;2427;29897
29898;12462;29898
29899;15000;29899
29900;15001;29900
29901;15002;29901
29902;15003;29902
29903;8103;29903
29904;8109;29904
29905;4864;29905
29906;15004;29906
29907;3053;29907
29908;8324;29908
29909;7171;29909
29910;15005;29910
29911;15006;29911
29912;5957;29912
29913;15007;29913
29914;6882;29914
29915;15008;29915
29916;15009;29916
29917;15010;29917
29918;4017;29918
29919;1737;29919
29920;11211;29920
29921;15011;29921
29922;15012;29922
29923;11349;29923
29924;11668;29924
29925;10769;29925
29926;8925;29926
29927;3376;29927
29928;11705;29928
29929;15013;29929
29930;2809;29930
29931;15014;29931
29932;15015;29932
29933;15016;29933
29934;12252;29934
29935;11388;29935
29936;15017;29936
29937;990;29937
29938;15018;29938
29939;10567;29939
29940;2161;29940
29941;15019;29941
29942;11069;29942
29943;12272;29943
29944;11915;29944
29945;14747;29945
29946;15020;29946
29947;15021;29947
29948;2403;29948
29949;13647;29949
29950;8420;29950
29951;15022;29951
29952;15023;29952
29953;15024;29953
29954;15025;29954
29955;7150;29955
29956;15026;29956
29957;15027;29957
29958;15028;29958
29959;15029;29959
29960;9674;29960
29961;15030;29961
29962;5563;29962
29963;11923;29963
29964;15031;29964
29965;12591;29965
29966;1703;29966
29967;2457;29967
29968;15032;29968
29969;2266;29969
29970;7541;29970
29971;11295;29971
29972;14854;29972
29973;15033;29973
29974;12078;29974
29975;3771;29975
29976;1096;29976
29977;15034;29977
29978;1392;29978
29979;3500;29979
29980;15035;29980
29981;12766;29981
29982;2574;29982
29983;1913;29983
29984;10798;29984
29985;7376;29985
29986;12339;29986
29987;3019;29987
29988;2336;29988
29989;15036;29989
29990;421;29990
29991;15037;29991
29992;15038;29992
29993;15039;29993
29994;11772;29994
29995;3847;29995
29996;15040;29996
29997;15041;29997
29998;15042;29998
29999;9616;29999
30000;15043;30000
30001;10930;30001
30002;15044;30002
30003;15045;30003
30004;9068;30004
30005;5446;30005
30006;15046;30006
30007;15047;30007
30008;15048;30008
30009;15049;30009
30010;15050;30010
30011;15051;30011
30012;13806;30012
30013;15052;30013
30014;14506;30014
30015;15053;30015
30016;14680;30016
30017;12799;30017
30018;4247;30018
30019;10197;30019
30020;15054;30020
30021;15055;30021
30022;15056;30022
30023;15057;30023
30024;15058;30024
30025;15059;30025
30026;15060;30026
30027;15061;30027
30028;13991;30028
30029;7519;30029
30030;15062;30030
30031;15063;30031
30032;15064;30032
30033;4693;30033
30034;9914;30034
30035;4359;30035
30036;11379;30036
30037;6963;30037
30038;15065;30038
30039;9822;30039
30040;11393;30040
30041;2104;30041
30042;14402;30042
30043;9658;30043
30044;2566;30044
30045;4042;30045
30046;4635;30046
30047;7473;30047
30048;12255;30048
30049;1052;30049
30050;11808;30050
30051;7011;30051
30052;5804;30052
30053;3954;30053
30054;929;30054
30055;15066;30055
30056;6346;30056
30057;2895;30057
30058;15067;30058
30059;5830;30059
30060;15068;30060
30061;13572;30061
30062;15069;30062
30063;15070;30063
30064;15071;30064
30065;2619;30065
30066;15072;30066
30067;15073;30067
30068;7628;30068
30069;3996;30069
30070;15074;30070
30071;9699;30071
30072;13196;30072
30073;15075;30073
30074;15076;30074
30075;15077;30075
30076;15078;30076
30077;14550;30077
30078;2357;30078
30079;6882;30079
30080;15079;30080
30081;15080;30081
30082;15081;30082
30083;4702;30083
30084;6696;30084
30085;2311;30085
30086;15082;30086
30087;15083;30087
30088;15084;30088
30089;6779;30089
30090;15085;30090
30091;11185;30091
30092;11500;30092
30093;1619;30093
30094;15086;30094
30095;3727;30095
30096;9517;30096
30097;15087;30097
30098;15088;30098
30099;726;30099
30100;8050;30100
30101;15089;30101
30102;15090;30102
30103;15091;30103
30104;15092;30104
30105;2869;30105
30106;5829;30106
30107;11341;30107
30108;15093;30108
30109;9356;30109
30110;15094;30110
30111;11393;30111
30112;15095;30112
30113;647;30113
30114;843;30114
30115;15096;30115
30116;11184;30116
30117;15097;30117
30118;15098;30118
30119;15099;30119
30120;15100;30120
30121;7402;30121
30122;6698;30122
30123;2574;30123
30124;5699;30124
30125;5393;30125
30126;15101;30126
30127;3523;30127
30128;5076;30128
30129;15102;30129
30130;7559;30130
30131;13849;30131
30132;2032;30132
30133;15103;30133
30134;6211;30134
30135;15104;30135
30136;3540;30136
30137;6581;30137
30138;15105;30138
30139;2599;30139
30140;12827;30140
30141;15106;30141
30142;15107;30142
30143;12045;30143
30144;12391;30144
30145;15108;30145
30146;15109;30146
30147;9251;30147
30148;15110;30148
30149;15111;30149
30150;15112;30150
30151;15113;30151
30152;15114;30152
30153;15115;30153
30154;15116;30154
30155;15117;30155
30156;6219;30156
30157;15118;30157
30158;3973;30158
30159;15119;30159
30160;7507;30160
30161;15120;30161
30162;7429;30162
30163;9759;30163
30164;15121;30164
30165;2357;30165
30166;15122;30166
30167;15123;30167
30168;15124;30168
30169;15125;30169
30170;15126;30170
30171;14554;30171
30172;4029;30172
30173;15127;30173
30174;15128;30174
30175;12469;30175
30176;4171;30176
30177;15129;30177
30178;11053;30178
30179;15130;30179
30180;12582;30180
30181;15131;30181
30182;15132;30182
30183;15133;30183
30184;15134;30184
30185;1478;30185
30186;961;30186
30187;5614;30187
30188;15135;30188
30189;15136;30189
30190;3137;30190
30191;15137;30191
30192;5765;30192
30193;15138;30193
30194;5958;30194
30195;14259;30195
30196;10513;30196
30197;1560;30197
30198;8136;30198
30199;15139;30199
30200;4439;30200
30201;2744;30201
30202;7591;30202
30203;5877;30203
30204;15140;30204
30205;7230;30205
30206;15141;30206
30207;6397;30207
30208;4029;30208
30209;15142;30209
30210;15143;30210
30211;15144;30211
30212;5374;30212
30213;10326;30213
30214;6001;30214
30215;15145;30215
30216;7459;30216
30217;10439;30217
30218;3948;30218
30219;3686;30219
30220;6696;30220
30221;15146;30221
30222;15147;30222
30223;2034;30223
30224;15148;30224
30225;15149;30225
30226;15150;30226
30227;1286;30227
30228;814;30228
30229;15151;30229
30230;13053;30230
30231;15152;30231
30232;15153;30232
30233;12800;30233
30234;15154;30234
30235;15155;30235
30236;4703;30236
30237;15156;30237
30238;2054;30238
30239;7285;30239
30240;15157;30240
30241;322;30241
30242;15158;30242
30243;15159;30243
30244;15160;30244
30245;15161;30245
30246;15162;30246
30247;13237;30247
30248;15163;30248
30249;10751;30249
30250;6430;30250
30251;15164;30251
30252;4864;30252
30253;3494;30253
30254;1937;30254
30255;15165;30255
30256;15166;30256
30257;4473;30257
30258;15167;30258
30259;3296;30259
30260;7716;30260
30261;15168;30261
30262;8194;30262
30263;13191;30263
30264;3545;30264
30265;5735;30265
30266;15169;30266
30267;13784;30267
30268;15170;30268
30269;4148;30269
30270;15171;30270
30271;15172;30271
30272;13170;30272
30273;8289;30273
30274;15173;30274
30275;15174;30275
30276;15175;30276
30277;1815;30277
30278;15176;30278
30279;15177;30279
30280;15178;30280
30281;15179;30281
30282;12959;30282
30283;14036;30283
30284;15180;30284
30285;15181;30285
30286;15182;30286
30287;15183;30287
30288;13322;30288
30289;15184;30289
30290;11053;30290
30291;15185;30291
30292;15186;30292
30293;4242;30293
30294;13414;30294
30295;15187;30295
30296;7720;30296
30297;5162;30297
30298;15188;30298
30299;13822;30299
30300;10068;30300
30301;4409;30301
30302;7884;30302
30303;15189;30303
30304;15190;30304
30305;15191;30305
30306;666;30306
30307;11125;30307
30308;15192;30308
30309;15193;30309
30310;7206;30310
30311;15194;30311
30312;15195;30312
30313;13039;30313
30314;15196;30314
30315;11438;30315
30316;15197;30316
30317;9060;30317
30318;10492;30318
30319;15198;30319
30320;15199;30320
30321;8855;30321
30322;15200;30322
30323;15201;30323
30324;4809;30324
30325;15202;30325
30326;10727;30326
30327;2809;30327
30328;15203;30328
30329;3516;30329
30330;1768;30330
30331;15204;30331
30332;15205;30332
30333;9522;30333
30334;15206;30334
30335;15207;30335
30336;14981;30336
30337;15208;30337
30338;15209;30338
30339;11311;30339
30340;4108;30340
30341;15210;30341
30342;3959;30342
30343;15211;30343
30344;2203;30344
30345;15212;30345
30346;15213;30346
30347;15214;30347
30348;13100;30348
30349;2717;30349
30350;15215;30350
30351;14624;30351
30352;15216;30352
30353;5572;30353
30354;15217;30354
30355;6950;30355
30356;15218;30356
30357;8911;30357
30358;15219;30358
30359;15220;30359
30360;12155;30360
30361;15221;30361
30362;8339;30362
30363;15222;30363
30364;10168;30364
30365;15223;30365
30366;15224;30366
30367;9337;30367
30368;15225;30368
30369;15226;30369
30370;15227;30370
30371;15228;30371
30372;15229;30372
30373;5667;30373
30374;12017;30374
30375;5083;30375
30376;15230;30376
30377;7260;30377
30378;15231;30378
30379;5664;30379
30380;5009;30380
30381;5738;30381
30382;15232;30382
30383;15233;30383
30384;15234;30384
30385;15235;30385
30386;15236;30386
30387;15237;30387
30388;15238;30388
30389;15239;30389
30390;12735;30390
30391;15240;30391
30392;4852;30392
30393;15241;30393
30394;221;30394
30395;5649;30395
30396;9011;30396
30397;15242;30397
30398;7225;30398
30399;15243;30399
30400;15244;30400
30401;15245;30401
30402;3749;30402
30403;15246;30403
30404;7528;30404
30405;2311;30405
30406;15247;30406
30407;861;30407
30408;6944;30408
30409;15248;30409
30410;7966;30410
30411;5508;30411
30412;15249;30412
30413;15250;30413
30414;2311;30414
30415;15251;30415
30416;14145;30416
30417;15252;30417
30418;15253;30418
30419;15254;30419
30420;10754;30420
30421;557;30421
30422;15255;30422
30423;15256;30423
30424;15257;30424
30425;15258;30425
30426;2953;30426
30427;15259;30427
30428;1862;30428
30429;15260;30429
30430;3784;30430
30431;15261;30431
30432;6171;30432
30433;15262;30433
30434;14211;30434
30435;15263;30435
30436;14454;30436
30437;4209;30437
30438;12273;30438
30439;6197;30439
30440;3738;30440
30441;15264;30441
30442;12598;30442
30443;11168;30443
30444;15265;30444
30445;13319;30445
30446;15266;30446
30447;7784;30447
30448;15267;30448
30449;8444;30449
30450;15255;30450
30451;765;30451
30452;14244;30452
30453;15268;30453
30454;8744;30454
30455;15269;30455
30456;10143;30456
30457;8303;30457
30458;15270;30458
30459;8136;30459
30460;13278;30460
30461;15271;30461
30462;12638;30462
30463;15272;30463
30464;14223;30464
30465;15273;30465
30466;15274;30466
30467;11808;30467
30468;14768;30468
30469;12844;30469
30470;9792;30470
30471;15275;30471
30472;2448;30472
30473;3227;30473
30474;15276;30474
30475;6607;30475
30476;15277;30476
30477;5845;30477
30478;15278;30478
30479;15279;30479
30480;15280;30480
30481;4376;30481
30482;15281;30482
30483;15282;30483
30484;15283;30484
30485;12513;30485
30486;3464;30486
30487;15284;30487
30488;9759;30488
30489;2339;30489
30490;14657;30490
30491;13047;30491
30492;12331;30492
30493;11862;30493
30494;15285;30494
30495;15286;30495
30496;9207;30496
30497;15256;30497
30498;7412;30498
30499;14330;30499
30500;6886;30500
30501;15287;30501
30502;11840;30502
30503;15288;30503
30504;6004;30504
30505;1676;30505
30506;15289;30506
30507;15290;30507
30508;15291;30508
30509;9991;30509
30510;15292;30510
30511;15293;30511
30512;7543;30512
30513;8770;30513
30514;14245;30514
30515;15294;30515
30516;15295;30516
30517;12222;30517
30518;15296;30518
30519;15297;30519
30520;12785;30520
30521;15298;30521
30522;6722;30522
30523;11428;30523
30524;15299;30524
30525;15300;30525
30526;15301;30526
30527;15302;30527
30528;7543;30528
30529;2437;30529
30530;10716;30530
30531;15303;30531
30532;9527;30532
30533;8018;30533
30534;15304;30534
30535;8003;30535
30536;15305;30536
30537;15306;30537
30538;15307;30538
30539;5828;30539
30540;15308;30540
30541;15309;30541
30542;15310;30542
30543;15311;30543
30544;15312;30544
30545;9946;30545
30546;15313;30546
30547;15314;30547
30548;11425;30548
30549;1703;30549
30550;15315;30550
30551;15316;30551
30552;15317;30552
30553;15318;30553
30554;15319;30554
30555;15320;30555
30556;15321;30556
30557;4266;30557
30558;15322;30558
30559;6786;30559
30560;15323;30560
30561;3727;30561
30562;9799;30562
30563;1004;30563
30564;15324;30564
30565;15325;30565
30566;4041;30566
30567;5027;30567
30568;7826;30568
30569;15326;30569
30570;15327;30570
30571;15328;30571
30572;3053;30572
30573;14215;30573
30574;15329;30574
30575;7350;30575
30576;2791;30576
30577;3863;30577
30578;15330;30578
30579;7812;30579
30580;15331;30580
30581;7839;30581
30582;15332;30582
30583;15333;30583
30584;2785;30584
30585;3679;30585
30586;15334;30586
30587;6044;30587
30588;9684;30588
30589;2774;30589
30590;15335;30590
30591;7504;30591
30592;7884;30592
30593;15336;30593
30594;13254;30594
30595;15337;30595
30596;15338;30596
30597;14606;30597
30598;15339;30598
30599;7792;30599
30600;8785;30600
30601;15340;30601
30602;15341;30602
30603;2558;30603
30604;15342;30604
30605;15343;30605
30606;2233;30606
30607;12850;30607
30608;2104;30608
30609;3445;30609
30610;3180;30610
30611;12125;30611
30612;15344;30612
30613;15345;30613
30614;15346;30614
30615;6051;30615
30616;6518;30616
30617;15347;30617
30618;3850;30618
30619;15348;30619
30620;11309;30620
30621;15349;30621
30622;15350;30622
30623;11730;30623
30624;12439;30624
30625;15351;30625
30626;14330;30626
30627;15352;30627
30628;15353;30628
30629;12088;30629
30630;9799;30630
30631;15354;30631
30632;13420;30632
30633;2785;30633
30634;15355;30634
30635;11351;30635
30636;15356;30636
30637;1703;30637
30638;2599;30638
30639;11040;30639
30640;15357;30640
30641;15358;30641
30642;9481;30642
30643;15359;30643
30644;8636;30644
30645;1862;30645
30646;15360;30646
30647;11578;30647
30648;6086;30648
30649;15361;30649
30650;4426;30650
30651;15362;30651
30652;600;30652
30653;15363;30653
30654;15364;30654
30655;15365;30655
30656;15366;30656
30657;15367;30657
30658;10607;30658
30659;2679;30659
30660;15135;30660
30661;2139;30661
30662;8960;30662
30663;6354;30663
30664;9336;30664
30665;13742;30665
30666;6815;30666
30667;15368;30667
30668;15369;30668
30669;12060;30669
30670;15370;30670
30671;15371;30671
30672;9082;30672
30673;13814;30673
30674;8316;30674
30675;4989;30675
30676;2813;30676
30677;4931;30677
30678;15372;30678
30679;6396;30679
30680;15373;30680
30681;1656;30681
30682;8995;30682
30683;15374;30683
30684;9278;30684
30685;15375;30685
30686;15376;30686
30687;3941;30687
30688;11030;30688
30689;15377;30689
30690;6993;30690
30691;6940;30691
30692;5005;30692
30693;15378;30693
30694;15379;30694
30695;15380;30695
30696;10347;30696
30697;13474;30697
30698;15381;30698
30699;13495;30699
30700;15382;30700
30701;15189;30701
30702;15203;30702
30703;1018;30703
30704;3296;30704
30705;4671;30705
30706;15383;30706
30707;15384;30707
30708;15385;30708
30709;10448;30709
30710;15386;30710
30711;15387;30711
30712;15388;30712
30713;8542;30713
30714;11268;30714
30715;11482;30715
30716;15389;30716
30717;15390;30717
30718;13343;30718
30719;12076;30719
30720;15391;30720
30721;11808;30721
30722;15392;30722
30723;15393;30723
30724;15394;30724
30725;15395;30725
30726;15396;30726
30727;12088;30727
30728;10153;30728
30729;15397;30729
30730;15398;30730
30731;15399;30731
30732;3045;30732
30733;15400;30733
30734;15401;30734
30735;2536;30735
30736;2499;30736
30737;9066;30737
30738;2895;30738
30739;5436;30739
30740;3223;30740
30741;6471;30741
30742;6309;30742
30743;15402;30743
30744;3785;30744
30745;4864;30745
30746;15403;30746
30747;8419;30747
30748;1966;30748
30749;15404;30749
30750;8030;30750
30751;14448;30751
30752;2782;30752
30753;15405;30753
30754;15406;30754
30755;15407;30755
30756;15408;30756
30757;5896;30757
30758;752;30758
30759;8316;30759
30760;15409;30760
30761;15410;30761
30762;12148;30762
30763;14830;30763
30764;15411;30764
30765;15412;30765
30766;15413;30766
30767;15414;30767
30768;15415;30768
30774;15421;30774
30775;15422;30775
30776;5482;30776
30777;6952;30777
30778;8172;30778
30779;15423;30779
30780;8694;30780
30781;4266;30781
30782;4775;30782
30783;15424;30783
30784;15425;30784
30785;214;30785
30786;2474;30786
30787;15426;30787
30788;7847;30788
30789;15427;30789
30790;2566;30790
30791;10347;30791
30792;15428;30792
30793;15429;30793
30794;15430;30794
30795;15431;30795
30796;8058;30796
30797;15432;30797
30798;15433;30798
30799;7586;30799
30800;7720;30800
30801;9867;30801
30802;14207;30802
30803;10245;30803
30804;12788;30804
30805;15434;30805
30806;13719;30806
30807;15435;30807
30808;15436;30808
30809;1755;30809
30810;9796;30810
30811;15437;30811
30812;12252;30812
30813;2757;30813
30814;15438;30814
30815;15439;30815
30816;3711;30816
30817;15440;30817
30818;15441;30818
30819;576;30819
30820;576;30820
30821;2672;30821
30822;6503;30822
30823;15442;30823
30824;8510;30824
30825;15443;30825
30826;1671;30826
30827;11202;30827
30828;15381;30828
30829;15444;30829
30830;6865;30830
30831;4275;30831
30832;2720;30832
30833;1458;30833
30834;15445;30834
30835;14988;30835
30836;8633;30836
30837;12927;30837
30838;15446;30838
30839;15447;30839
30840;15448;30840
30841;15449;30841
30842;15450;30842
30843;10941;30843
30844;4660;30844
30845;15451;30845
30846;2858;30846
30847;3850;30847
30848;15452;30848
30849;4148;30849
30850;13905;30850
30851;2054;30851
30852;2891;30852
30853;15453;30853
30854;12199;30854
30855;15454;30855
30856;13306;30856
30857;12469;30857
30858;12239;30858
30859;15455;30859
30860;4956;30860
30861;15456;30861
30862;4809;30862
30863;2144;30863
30864;15457;30864
30865;15458;30865
30866;5829;30866
30867;11781;30867
30868;2931;30868
30869;15459;30869
30870;15460;30870
30871;15461;30871
30872;9754;30872
30873;15462;30873
30874;15463;30874
30875;15464;30875
30876;15465;30876
30877;15466;30877
30878;15467;30878
30879;1536;30879
30880;9071;30880
30881;3598;30881
30882;13589;30882
30883;15468;30883
30884;15469;30884
30885;5719;30885
30886;6137;30886
30887;6875;30887
30888;15470;30888
30889;15471;30889
30890;12259;30890
30891;2167;30891
30892;15472;30892
30893;15473;30893
30894;9662;30894
30895;15474;30895
30896;10033;30896
30897;15475;30897
30898;8069;30898
30899;10604;30899
30900;8300;30900
30901;15476;30901
30902;15477;30902
30903;15478;30903
30904;15479;30904
30905;15480;30905
30906;3576;30906
30907;11559;30907
30908;2839;30908
30909;15481;30909
30910;11802;30910
30911;10091;30911
30912;9321;30912
30913;14318;30913
30914;15482;30914
30915;9759;30915
30916;15483;30916
30917;4989;30917
30918;11189;30918
30919;15484;30919
30920;6959;30920
30921;11251;30921
30922;10108;30922
30923;15485;30923
30924;15486;30924
30925;15487;30925
30926;3188;30926
30927;15488;30927
30928;10032;30928
30929;15489;30929
30930;1443;30930
30931;15490;30931
30932;11328;30932
30933;9754;30933
30934;15491;30934
30935;15492;30935
30936;4556;30936
30937;9145;30937
30938;15493;30938
30939;1186;30939
30940;15494;30940
30941;15495;30941
30942;7720;30942
30943;15496;30943
30944;7782;30944
30945;15497;30945
30946;15498;30946
30947;3739;30947
30948;15499;30948
30949;10663;30949
30950;15500;30950
30951;5436;30951
30952;12612;30952
30953;2719;30953
30954;11406;30954
30955;15501;30955
30956;15502;30956
30957;15503;30957
30958;15504;30958
30959;15505;30959
30960;15506;30960
30961;12434;30961
30962;15507;30962
30963;15508;30963
30964;3540;30964
30965;11557;30965
30966;15509;30966
30967;2101;30967
30968;10943;30968
30969;6086;30969
30970;15510;30970
30971;1909;30971
30972;3976;30972
30973;15511;30973
30974;15512;30974
30975;15513;30975
30976;15514;30976
30977;15515;30977
30978;15516;30978
30979;5779;30979
30980;2716;30980
30981;15517;30981
30982;15518;30982
30983;15519;30983
30984;6827;30984
30985;15520;30985
30986;3828;30986
30987;10712;30987
30988;1891;30988
30989;15521;30989
30990;15522;30990
30991;9839;30991
30992;1935;30992
30993;15523;30993
30994;14790;30994
30995;15524;30995
30996;15525;30996
30997;15526;30997
30998;15527;30998
30999;15528;30999
31000;15529;31000
31001;15530;31001
31002;9835;31002
31003;15531;31003
31004;758;31004
31005;1345;31005
31006;15532;31006
31007;15533;31007
31008;15534;31008
31009;4029;31009
31010;15535;31010
31011;5184;31011
31012;4148;31012
31013;2525;31013
31014;4615;31014
31015;15536;31015
31016;15537;31016
31017;15538;31017
31018;15077;31018
31019;15539;31019
31020;15540;31020
31021;15541;31021
31022;15542;31022
31023;15543;31023
31024;15544;31024
31025;15545;31025
31026;4607;31026
31027;4467;31027
31028;15546;31028
31029;15547;31029
31030;15548;31030
31031;15549;31031
31032;15550;31032
31033;15551;31033
31034;10841;31034
31035;15552;31035
31036;12844;31036
31037;15116;31037
31038;15553;31038
31039;15554;31039
31040;15555;31040
31041;9265;31041
31042;15556;31042
31043;15557;31043
31044;14219;31044
31045;10380;31045
31046;6786;31046
31047;5267;31047
31048;9876;31048
31049;15558;31049
31050;15559;31050
31051;15560;31051
31052;15561;31052
31053;15562;31053
31054;15563;31054
31055;15564;31055
31056;11169;31056
31057;15565;31057
31058;13758;31058
31059;15566;31059
31060;4101;31060
31061;726;31061
31062;12044;31062
31063;15567;31063
31064;10897;31064
31065;7473;31065
31066;11779;31066
